UnitID,Name,Demo,種,Damage,RMin,RMax,Hit,Crt,L,P,S,弾,MP,Pow,空,陸,水,夜,支,バ,サ,Special,Shape,Partner,BGM,Effect
Nue_en99,탄막 키메라,chimeraC,0,3400,3,3,15,30,0,1,0,0,10,100,A,A,A,S,0,0,1,,,,,
Nue_en99,분노의 레드 UFO 습격,UFO_R,0,2800,4,4,25,30,0,1,0,30,0,100,A,A,A,S,0,0,1,,,,,
Nue_en99,언디파인드 다크니스,darkness,0,3100,5,5,35,20,0,1,0,0,10,100,A,A,A,S,0,0,0,,,,,
Nue_en99,헤이안쿄의 악몽,heian_map,0,2600,1,100,10,10,0,0,0,10,0,0,A,A,A,S,0,0,0,탄막의존형,heian,,,
NueN_en99,탄막 키메라,chimeraA,0,3000,1,1,20,15,0,0,0,0,5,100,A,A,A,S,0,0,0,,,,,
NueN_en99,탄막 키메라,chimeraB,0,3200,2,2,50,5,0,1,0,0,5,100,A,A,A,S,0,1,0,,,,,
NueN_en99,탄막 키메라,chimeraC,0,3400,3,3,15,30,0,1,0,0,10,100,A,A,A,S,0,0,1,,,,,
Onamazu_en99,이봐이봐 세계가 흔들린다구?,furueru,0,2400,1,1,10,20,0,1,0,50,0,100,A,A,A,A,0,0,0,,,,,
Onamazu_en99,이봐이봐 세계가 흔들린다구?,furueru_map,0,2500,1,5,50,10,0,0,0,0,10,0,A,A,A,A,0,0,0,착탄형,*bazooka2,,,
Onamazu_en99,올 전화로 에콜로지다!,ecology_map,0,2500,3,8,40,0,0,0,0,0,10,100,A,A,A,A,0,0,0,자기중심형,*circle,,,
Onamazu_en99,액상화현상으로 대지도 진흙과 같구나!,liquify,0,2800,4,4,30,10,0,1,0,0,10,100,A,A,C,A,0,0,0,,,,,
Onamazu_en99,이것으로 속세도 끝장인 게야!,oshimai,0,3000,5,5,35,20,0,1,0,0,10,100,A,A,C,A,0,0,0,,,,,
OnamazuN_en99,액상화의 악몽,liquifyN,0,2800,1,1,30,10,0,0,0,0,10,100,A,A,C,A,0,0,0,,,,,
Onryo_en99,怨み,urami,0,2050,1,1,10,5,0,0,0,0,5,100,A,A,B,A,0,0,0,,,,,
OnryoL_en99,확산메가원한,urami_mega,0,2300,1,1,30,10,1,0,0,0,5,100,A,A,C,A,0,0,0,,,,,
OnryoL_en99,원한폭발,urami_map,0,2300,3,6,20,0,0,0,0,8,0,115,A,A,A,A,0,0,0,자기중심형,*circle,,,
OnryoR_en99,怨み,uramiR,0,2350,1,1,10,5,0,0,0,0,5,100,A,A,B,A,0,0,0,,,,,
Orin_en99,수레,combat_Orin,1,2400,1,1,40,50,0,1,1,0,0,100,A,A,A,A,0,0,0,,,,,
Orin_en99,캣츠 워크,cats,1,2700,2,2,30,25,0,1,0,0,5,100,A,A,B,A,0,0,0,,,,,
Orin_en99,좀비 페어리,zombie,1,2800,3,3,35,30,0,0,0,0,10,100,A,A,A,A,0,0,0,,,,,
Orin_en99,스플린 이터,spleen,1,3200,4,4,60,10,0,0,0,0,15,100,A,A,A,A,0,0,0,,,,,
OrinC_en99,캣츠 워크,cats2,1,2000,1,1,20,35,0,1,0,0,10,100,A,A,B,A,0,0,0,,,,,
Parsee_en99,젤러시,GEM,0,2000,1,1,10,30,0,1,0,0,5,100,A,A,A,A,0,0,0,,,,,
Parsee_en99,젤러시 봄버,jealousy,0,2500,2,2,40,40,0,1,0,0,5,100,A,A,A,A,0,0,0,,,,,
Parsee_en99,그린 아이드 몬스터,GEM_map,0,2700,1,8,20,20,0,0,0,10,0,100,A,A,B,A,0,0,0,탄막의존형,GEM_en,,,
ParseeN_en99,젤러시,GEM,0,2300,1,1,10,30,0,1,0,0,5,100,A,A,A,A,0,0,0,,,,,
ParseeN_en99,젤러시 봄버,jealousy,0,2750,2,2,40,40,0,1,0,0,5,100,A,A,A,A,0,0,0,,,,,
ParseeN_en99,그린 아이드 몬스터,GEM_map,0,3000,1,7,20,20,0,0,0,10,0,0,A,A,B,A,0,0,0,특수형,GEM,,,
Patchouli_en99,이그니션,agni,0,1900,1,1,15,20,0,0,0,0,5,100,A,A,D,A,0,0,0,,,,,
Patchouli_en99,논디렉셔널 레이저,NDL,0,2000,2,2,20,5,1,0,0,0,10,100,A,A,C,A,0,0,0,,,,,
Patchouli_en99,프린세스 운디네,princess,0,2300,3,3,10,15,0,0,0,10,0,100,A,B,A,A,0,0,0,,,,,
Patchouli_en99,포레스트 블레이즈,blaze,0,2550,4,4,10,20,0,0,0,0,15,100,A,A,C,A,0,0,0,,,,,
Patchouli_en99,사일런트 세레나,selena_en,0,2800,5,5,20,30,1,0,0,0,15,100,A,A,A,A,0,0,0,,,,,
Patchouli_en99,로얄 플레어,rflare,0,2500,2,5,10,15,0,0,0,10,0,100,A,A,C,A,0,0,0,탄막의존형,*rflare,,,
Prism_en99,팬텀 디닝,phantom,0,2300,1,1,20,25,0,0,0,0,10,100,A,A,A,A,0,0,0,,,,,
Prism_en99,프리즘 콘체르토,concerto,0,2700,2,2,15,15,0,1,0,0,10,100,A,A,A,A,0,0,0,,,,,
Prism_en99,영차 콘체르토 그로소,grosso,0,3550,3,3,20,20,0,0,0,0,15,100,A,A,A,A,0,0,0,,,,,
Prism_en99,프리즘 체인지 어택,combat_Prism,1,2350,4,4,30,35,0,1,0,0,0,100,A,A,A,A,0,0,0,,,,,
Ran_en99,비상하는 엔도 오즈누,odunu,1,2300,1,1,20,35,0,1,0,0,5,100,A,S,A,A,0,0,0,,,,,
Ran_en99,호리요괴 레이저,kori,0,2450,2,2,15,10,1,0,0,0,5,100,A,A,C,A,0,0,0,,,,,
Ran_en99,얼티메이트 부디스트,buddhist,0,2600,1,4,15,20,1,1,0,5,0,100,A,A,C,A,0,0,0,자기중심형,*circle,,,
Ran_en99,곳쿠리씨의 계약,kokkuri,1,3200,4,4,25,30,0,1,0,0,15,100,A,S,A,A,0,0,0,,,,,
RanN_en99,비상하는 엔도 오즈누,odunu,1,2300,1,1,20,30,0,1,0,0,5,100,A,S,A,A,0,0,0,,,,,
RanN_en99,호리요괴 레이저,kori,0,2400,2,2,15,10,1,0,0,0,10,100,A,A,C,A,0,0,0,,,,,
RanN_en99,얼티메이트 부디스트,buddhist,0,2500,1,4,10,0,1,1,0,0,10,120,A,A,C,A,0,0,0,자기중심형,*circle,,,
ReimuR_en99,아공혈,aku,1,2050,1,1,20,35,0,1,0,0,0,100,A,A,B,A,0,0,0,,,,,
ReimuR_en99,하쿠레이 애뮬릿,hakurei_amulet,0,2300,2,2,40,-25,0,0,1,40,0,100,A,A,B,A,0,0,0,,,,,
ReimuR_en99,봉마침,hari,0,2400,3,3,15,15,0,1,0,30,0,100,A,A,B,A,0,0,0,,,,,
ReimuR_en99,음양귀신옥,kishin,0,2600,4,4,20,15,0,0,0,25,0,100,A,A,B,A,0,0,1,,,,,
ReimuR_en99,하쿠레이 탄막결계,danmaku_Reimu,0,3200,5,5,30,20,0,0,0,30,0,100,A,A,A,A,0,0,0,,,,,
ReimuR_en99,몽상봉인 순,musoufuin_s,0,3400,6,6,70,10,0,1,0,0,10,100,A,A,A,A,0,0,1,,,,bgm_weapon_Reimu_Musou,
ReimuR_en99,몽상천생,MT,0,3600,7,7,45,10,0,1,0,0,10,100,A,A,A,A,0,0,1,,,,bgm_weapon_ReimuR_MT,
ReimuRN_en99,하쿠레이 애뮬릿,hakurei_amulet,0,2600,1,1,40,-25,0,0,1,40,0,100,A,A,B,A,0,0,0,,,,,
ReimuRN_en99,음양귀신옥,kishin,0,2900,2,2,20,15,0,1,0,25,0,100,A,A,B,A,0,0,1,,,,,
ReimuRN_en99,몽상천생,MT,0,3500,3,3,30,20,0,0,0,30,0,100,A,A,A,A,0,0,0,,,,,
Remilia_en99,뱀파이어 클로,vampire_claw,1,1950,1,1,30,40,0,1,1,0,10,100,A,A,D,A,0,0,0,,,,,
Remilia_en99,서번트 플라이어,servant,0,2100,2,2,15,15,0,1,0,0,10,100,A,A,C,A,0,0,0,,,,,
Remilia_en99,스칼렛 슛,sshoot,0,2500,3,3,25,15,0,0,0,99,0,100,A,A,C,A,0,0,0,,,,,
Remilia_en99,스타 오브 다비드,david,1,2300,1,100,0,0,1,0,0,10,0,100,A,A,A,A,0,0,0,탄막의존형,david,,,
Remilia_en99,홍색의 환상향,akairo,1,3200,5,5,20,20,0,0,0,0,10,100,A,A,D,S,0,0,0,,,,,
RemiliaN_en99,뱀파이어 클로,vampire_claw,1,2400,1,1,30,40,0,1,0,0,5,100,A,A,D,S,0,0,0,,,,,
RemiliaN_en99,스칼렛 슛,sshoot,0,2600,2,2,10,15,0,0,0,0,10,100,A,A,C,S,0,0,0,,,,,
RemiliaN_en99,홍색의 환상향,akairo,1,3500,4,4,20,20,0,0,0,0,10,100,S,A,D,S,0,0,0,,,,,
Rumia_en99,몸통박치기,taiatari,1,1700,1,1,40,25,0,1,1,0,0,100,A,A,A,A,0,0,0,,,,,
Rumia_en99,문라이트 레이,moonlightray,0,1900,2,2,10,0,1,0,0,0,5,100,A,A,C,A,0,0,0,,,,,
Rumia_en99,나이트 버드,nightbird_old,0,2150,3,3,25,15,0,1,0,0,10,100,A,A,B,S,0,0,0,,,,,
Rumia_en99,디마케이션,dimmer,0,2600,4,4,15,25,0,0,0,15,0,100,A,A,B,S,0,0,0,,,,bgm_weapon_Rumia_Dimmer,
Sakuya_en99,격투,combat_Sakuya,1,2000,1,1,25,35,0,1,0,0,0,100,A,A,A,A,0,0,0,,,,,
Sakuya_en99,미스디렉션,misdirection,0,2250,2,2,20,15,0,1,0,24,0,100,A,A,B,A,0,0,0,,,,,
Sakuya_en99,살인 인형,satsujin_doll,0,2500,3,3,15,30,0,0,0,25,0,100,A,A,C,A,0,0,0,,,,,
Sakuya_en99,사쿠야의 세계,Sakuya_world,0,2750,4,4,35,20,0,0,0,15,0,100,A,A,C,A,0,0,0,,,,,
Sakuya_en99,이터널 믹,meek,1,3300,5,5,20,30,0,1,0,15,0,100,A,A,B,A,0,0,0,,,,bgm_weapon_Sakuya_Meek,
Sakuya_en99,매직 스타 소드,mss,0,2550,6,6,5,25,0,1,1,8,0,100,A,A,A,A,0,0,0,,,,,
SakuyaN_en99,격투,combat_Sakuya,1,2500,1,1,25,35,0,1,0,0,0,100,A,A,A,A,0,0,0,,,,,
SakuyaN_en99,살인 인형,satsujin_doll,0,3350,3,3,15,30,0,0,0,99,0,100,A,A,C,A,0,0,0,,,,,
Sanae_en99,불제봉,combat_Sanae,1,1700,1,1,30,35,0,1,1,0,0,100,A,A,A,A,0,0,0,,,,,
Sanae_en99,모리야 애뮬릿,Moriya_amulet,0,2000,2,2,40,-20,0,1,0,20,0,100,A,A,A,A,0,0,0,,,,,
Sanae_en99,그레이 서머터지,Graythau2,0,2400,3,3,20,25,0,1,0,0,15,100,A,A,A,A,0,0,0,,,,,
Sanae_en99,대낮의 객성,kyakusei,0,2300,4,4,15,10,1,0,0,0,5,100,A,A,A,A,0,0,0,,,,,
Sanae_en99,바다가 갈라지는 날,wareru,0,2850,5,5,15,20,0,0,0,0,10,100,A,A,S,A,0,0,1,,,,,
Sanae_en99,서먼 타케미나카타,Kanako,0,3200,6,6,20,25,0,1,0,0,15,100,S,A,C,A,0,1,1,,,,,
Sanae_en99,신의 바람,kaminokaze,0,3000,1,5,20,25,0,1,0,0,20,100,A,A,A,A,0,1,1,자기중심형,circle,,,
SanaeN_en99,모리야 애뮬릿,Moriya_amulet,0,2500,1,1,40,-20,0,0,0,99,0,100,A,A,A,A,0,0,0,,,,,
SanaeN_en99,그레이 서머터지,Graythau2,0,3000,2,2,20,25,0,1,0,0,5,100,A,A,A,A,0,0,0,,,,,
SanaeN_en99,신의 바람,kaminokaze,0,3600,1,7,20,25,0,1,0,0,20,0,A,A,A,A,0,1,1,탄막의존형,*kaze2,,,
Satori_en99,테러블 수브니르,souvenir,0,2600,1,1,75,0,1,0,0,0,5,100,A,A,C,A,0,0,0,,,,,
Satori_en99,환상풍미,fubi,0,3400,2,2,30,25,0,1,0,0,10,100,S,B,C,A,0,0,0,,,,,
Satori_en99,삶과 죽음의 경계,seishi,0,3200,3,3,35,15,0,0,0,0,10,100,A,A,A,A,0,0,0,,,,,
Satori_en99,캇파의 포로로카,pororo,0,3300,4,4,30,15,0,0,0,0,10,100,A,A,S,A,0,0,0,,,,,
Satori_en99,그리고 아무도 없게 되는가?,TTWN,0,2700,0,0,20,10,0,0,0,0,10,100,A,A,A,A,0,0,0,탄막의존형,*TTWN2,,,
Seirensen_en99,기총,kiju,0,2000,1,1,15,10,0,1,0,30,0,100,A,B,A,A,0,0,0,,,,,
Seirensen_en99,측면메가영력포,mega_sub,0,2350,2,2,15,10,1,0,0,0,5,100,A,A,C,A,0,0,0,,,,,
Seirensen_en99,하이퍼 메가 영력포,mega_hyper,0,2600,1,6,10,10,1,0,0,5,0,120,A,A,C,A,0,0,0,대포형,canon,,,
Seirensen_en99,메인 메가 영력포,mega_main,0,2900,4,4,15,10,1,0,0,0,10,100,A,A,C,A,0,0,0,,,,,
Sheep_en99,히프노스 광선,laser_Sheep,0,2300,1,1,50,10,1,1,0,0,5,100,A,A,C,A,0,0,0,,,,,
Sheep_en99,썬더 램,thunder_Sheep,0,2650,2,2,35,15,0,0,0,0,5,100,A,A,C,A,0,0,0,,,,,
SheepL_en99,전방위 히프노스 광선,laser_SheepL,0,2300,1,1,50,10,1,1,0,0,5,100,A,A,C,A,0,0,0,,,,,
SheepL_en99,빅 썬더 램,thunder_SheepL_map,0,2300,1,12,50,10,1,1,0,0,5,110,A,A,C,A,0,0,0,대포형,*canonL,,,
SheepL_en99,양군단 일제공격,Sheep_attack,0,2900,3,3,35,15,0,0,0,99,0,100,A,A,B,A,0,0,0,,,,,
SheepL_en99,양 피츙,pichun_SheepL,0,0,4,4,35,15,0,0,0,99,0,100,A,A,B,A,0,0,0,,,,,
SheepLN_en99,전방위 나이트메어 광선,laser_SheepLN,0,2300,1,1,50,10,1,0,0,0,5,100,A,A,C,A,0,0,0,,,,,
SheepLN_en99,블랙 썬더 램,thunder_SheepLN_map,0,2300,1,12,50,10,1,1,0,0,5,110,A,A,C,A,0,0,0,대포형,*canonL,,,
SheepR_en99,메가 히프노스 광선,laser_Sheep_map,0,2000,1,8,30,5,1,1,0,0,10,110,A,A,C,A,0,0,0,대포형,*canonL,,,
SheepR_en99,메가썬더 램,mthunder_Sheep,0,2800,2,2,50,10,0,1,0,0,10,100,A,A,C,A,0,0,0,,,,,
SheepW_en99,히프노스 광선,laser_Sheep,0,2000,1,1,55,10,1,0,0,0,5,100,A,A,C,A,0,0,0,,,,,
SheepW_en99,돌진,sleeper_Sheep,0,2300,2,2,50,0,0,1,0,0,5,100,A,A,C,A,0,1,0,,,,,
Shinki_en99,아니마 레이,anima,0,2200,1,1,60,10,1,0,0,0,5,100,A,A,C,A,0,0,0,,,,,
Shinki_en99,디바인 랜스,lance_map,0,2000,1,7,0,10,1,0,0,0,10,110,A,A,C,A,0,0,0,특수형,*lance,,,
Shinki_en99,데모나스 가스펠,gospel,0,2500,3,3,40,20,1,0,0,0,10,100,A,A,C,A,0,0,0,,,,,
Shinki_en99,마신창송,sosho,0,2900,4,4,30,30,0,0,0,0,15,100,A,A,A,A,0,0,1,,,,,
Shinki_en99,엘 카나프,kanaf_map,0,2400,1,6,10,20,1,0,0,0,10,100,A,A,C,A,0,0,0,자기중심형,*circle,,,
Shinki_en99,어머니 되시는 마계신,Shinki,0,3000,6,6,100,100,0,1,0,0,20,100,A,A,A,A,0,1,0,,,,,
ShinkiN_en99,아니마 레이,anima,0,2500,1,1,60,10,1,0,0,0,5,100,A,A,C,A,0,0,0,,,,,
ShinkiN_en99,데모나스 가스펠,gospel,0,2900,2,2,40,20,1,0,0,0,10,100,A,A,C,A,0,0,0,,,,,
ShinkiN_en99,마신창송,sosho,0,3500,3,3,30,30,0,0,0,0,15,100,A,A,A,A,0,0,1,,,,,
Shitone_en99,악몽의 입맞춤,soap_Shitone,0,2400,1,1,30,20,0,0,0,0,5,100,A,A,A,A,0,0,0,,,,,
Shitone_en99,드림 소프,soap_map,0,2400,1,5,10,10,0,0,0,0,10,110,A,A,A,A,0,0,0,자기중심형,*circle,,,
Shitone_en99,거짓됨을 알 수 없는 꿈,tagae_event,0,2500,3,3,20,10,0,0,0,0,10,100,A,A,A,A,0,0,0,,,,,
Shitone_en99,거짓됨을 알 수 없는 꿈,tagae,0,3000,4,4,15,0,0,0,0,0,10,100,A,A,A,A,0,0,0,,,,,
Shitone_en99,과학의 세기,kagaku,0,3300,5,5,20,10,1,0,0,0,10,100,A,A,A,A,0,0,0,,,,,
Shitone_en99,방황의 상흔,houkou,0,3500,6,6,50,10,0,1,0,0,10,100,A,A,A,A,0,1,0,,,,,
Shitone_en99,도래의 성수 영식,baku_zero,0,4000,7,7,20,10,0,0,0,0,10,100,A,A,A,A,0,0,0,,,,,
Shitone_en99,세계를 형성하는 모든 꿈을,katanasu,0,2400,1,100,10,10,0,0,0,0,10,100,A,A,A,A,0,0,0,탄막의존형,alldream,,,
ShitoneF_en99,가슴에 이상을,shoot_ShitoneF,0,2800,1,1,50,20,0,0,0,0,5,100,A,A,A,A,0,0,0,,,,,
ShitoneF_en99,세계를 형성하는 모든 꿈을,katanasu,0,3500,1,100,30,10,0,0,0,0,10,100,S,S,S,S,0,0,0,탄막의존형,alldream,,,
ShitoneF_en99,꿈의 맨 끝,saihate_Shitone,0,5000,3,3,60,10,0,0,0,0,10,100,SS,SS,SS,SS,0,0,0,,,,,
Shizuha_en99,광기의 낙엽,rakuyo,0,2050,1,1,30,10,0,0,0,30,0,100,A,A,C,A,0,0,0,,,,,
Shizuha_en99,폴링 블래스트,FBlast,0,2350,2,2,10,20,0,1,0,0,10,100,A,A,B,A,0,0,0,,,,,
Shizuha_en99,?????,Aki_kick,0,3300,3,3,15,25,0,1,0,0,20,100,A,A,A,A,0,0,0,,,|Minoriko_en|,,
Sho_en99,창,combat_Sho,1,2200,1,1,20,35,0,1,1,0,5,100,A,A,A,A,0,0,0,,,,,
Sho_en99,지보의 독고저,vajra,1,2450,2,2,15,25,0,1,0,25,0,100,A,A,B,A,0,0,0,,,,,
Sho_en99,창(연속),giacobini,1,3000,3,3,20,20,0,1,0,0,15,100,A,A,A,A,0,0,0,,,,,
ShoN_en99,창,combat_Sho,1,2300,1,1,35,10,0,1,1,0,5,100,A,A,A,A,0,0,0,,,,,
ShoN_en99,창(연속),giacobini,1,3100,3,3,30,0,0,1,0,0,15,100,A,A,A,A,0,0,0,,,,,
Star_en99,몸통박치기,taiatari,1,1500,1,1,20,15,0,1,1,0,0,100,A,A,B,A,0,0,0,,,,,
Star_en99,랜덤탄,baramaki,0,1800,2,2,35,-10,0,0,0,20,0,100,A,A,C,A,0,0,0,,,,,
Star_en99,S포메이션 어택,sformation,0,2500,3,3,35,20,0,0,0,0,15,100,A,A,A,A,0,0,0,,,|Sunny_en|Luna_en|,bgm_weapon_SFormation,
Suika_en99,이부키효,ibuki,1,2500,1,1,10,20,0,0,0,0,5,100,A,A,A,A,0,0,0,,,,,
Suika_en99,격투,combat_Suika,1,2800,2,2,30,35,0,1,1,0,5,100,A,A,B,A,0,0,0,,,,,
Suika_en99,미싱 파워,mpower,1,3300,3,3,40,40,0,1,0,0,10,100,A,A,A,A,0,0,1,,,,,
SuikaN_en99,격투,combat_Suika,1,2700,1,1,50,50,0,1,1,0,5,100,A,A,B,A,0,0,0,,,,,
SuikaN_en99,미싱 파워,mpower,1,3400,2,2,30,30,0,1,0,0,10,100,A,A,A,A,0,0,1,,,,,
Sunny_en99,몸통박치기,taiatari,1,1800,1,1,20,15,0,1,1,0,0,100,A,A,B,A,0,0,0,,,,,
Sunny_en99,레이저,laser_Sunny,0,1950,2,2,10,5,1,1,0,0,5,100,A,A,C,A,0,0,0,,,,,
Sunny_en99,S포메이션 어택,sformation,0,2500,3,3,35,20,0,0,0,0,15,100,A,A,A,A,0,0,0,,,|Star_en|Luna_en|,bgm_weapon_SFormation,
Suwako_en99,모리야의 쇠바퀴,tetsu,0,2400,1,1,10,25,0,1,0,30,0,100,A,S,S,A,0,0,0,,,,,
Suwako_en99,이배일박일배,nihai,1,2400,2,2,15,30,0,0,0,0,5,100,A,S,S,A,0,0,0,,,,,
Suwako_en99,테나가아시나가 님,tenaga,1,2650,3,3,20,20,0,1,0,20,0,100,A,S,S,A,0,0,0,,,,,
Suwako_en99,스와대전,suwa,0,2900,4,4,10,30,0,0,0,0,10,100,B,S,S,A,0,0,0,,,|Kanako_en|,,
Suwako_en99,미샤구지 님,mishagujisama,0,3200,5,5,30,20,0,0,0,0,15,100,A,S,S,A,0,0,0,,,,,
SuwakoN_en99,모리야의 쇠바퀴,tetsu,0,2000,1,1,50,10,0,1,0,40,0,100,A,S,S,A,0,0,0,,,,,
SuwakoN_en99,이배일박일배,nihai,1,2400,2,2,15,25,0,0,0,0,10,100,A,S,S,A,0,0,0,,,,,
SuwakoN_en99,미샤구지 님,mishagujisama,0,3100,3,3,20,15,0,0,0,0,10,100,A,S,S,A,0,0,0,,,,,
Tenshi_en99,요석,kaname,1,2400,1,1,45,20,0,1,0,99,0,100,A,A,A,A,0,1,0,,,,,
Tenshi_en99,비상의 검,hisou,1,2600,2,2,50,35,0,1,1,0,5,100,S,S,S,S,0,0,0,,,,,
Tenshi_en99,카나메 판넬,funnel,1,2800,3,3,35,10,0,0,0,0,10,100,A,A,B,A,0,0,0,,,,,
Tenshi_en99,전 인류의 비상천,hisouten,1,3100,4,4,45,20,0,0,0,0,15,100,A,A,B,A,0,0,1,,,,,
Tenshi_en99,전 인류의 비상천,hisouten_map,1,2600,1,11,30,10,0,0,0,10,0,100,A,A,A,A,0,0,1,대포형,canonW,,,
TenshiN_en99,비상의 검,hisou,1,2600,1,1,50,35,0,1,1,0,5,100,S,S,S,S,0,0,0,,,,,
TenshiN_en99,카나메 판넬,funnel,1,2500,2,2,40,10,0,0,0,0,10,100,A,A,C,A,0,0,0,,,,,
TenshiN_en99,전 인류의 비상천,hisouten_map,1,2600,1,11,30,10,0,0,0,0,20,150,A,A,A,A,0,0,0,대포형,*canonW,,,
TensokuE_en99,핵열 빔,kakunetsu_en,1,2400,1,1,60,35,0,0,0,0,5,100,A,A,A,A,0,0,0,,,,,
TensokuE_en99,로켓너클,rocket_en,1,2500,2,2,30,15,0,1,0,10,0,100,A,A,C,A,0,0,0,,,,,
TensokuE_en99,비상천칙미사일,missile_TensokuE,0,2700,3,3,40,5,0,0,0,99,0,100,A,A,C,A,0,0,0,,,,,
TensokuE_en99,블래스트 블래스터,blaster_en,1,3000,4,4,40,20,0,1,0,0,20,100,A,A,C,A,0,0,0,,,,,
TensokuD_en99,데빌 광선,kakunetsuN,1,4600,1,1,30,10,0,1,0,0,10,100,A,A,A,A,0,0,0,,,,,
TensokuEN_en99,파괴광선,kakunetsuN,1,2400,1,1,60,35,0,1,0,0,10,100,A,A,A,A,0,0,0,,,,,
Tewi_en99,절구공이,combat_Tewi,1,2100,1,1,40,40,0,1,1,0,0,100,A,A,B,A,0,0,0,,,,,
Tewi_en99,운이 트이는 큰 무늬,kaiun,0,2300,2,2,15,10,0,1,1,50,0,100,A,A,A,A,0,0,0,,,,,
Tewi_en99,이나바의 흰 토끼,inaba,1,2500,3,3,15,50,0,1,0,40,0,100,A,A,C,A,0,0,0,,,,,
Tewi_en99,에인션트 듀퍼,duper,1,2950,4,4,20,30,0,1,0,0,10,100,A,S,A,A,0,0,1,,,,,
Toyohime_en99,부채,fan,0,2200,1,1,35,0,0,0,0,0,5,100,A,A,A,A,0,0,0,,,,,
Toyohime_en99,펨토 파이버 금줄,fiber,0,2800,2,2,40,10,0,1,0,99,0,100,A,A,A,A,0,0,0,,,,,
Toyohime_en99,파동 부채,sfan_map,0,3100,1,100,10,10,0,0,0,0,30,120,A,A,A,A,0,0,1,특수형,*ideon_en,,,
Toyohime_en99,파동 부채(고출력),sfan_map,0,3200,1,100,40,10,0,0,0,0,40,120,A,A,A,A,0,1,1,특수형,*ideon_en2,,,
ToyohimeN_en99,부채,fan,0,2200,1,1,35,0,0,0,0,0,5,100,A,A,A,A,0,0,0,,,,,
ToyohimeN_en99,펨토 파이버 금줄,fiber,0,2600,2,2,40,10,0,1,0,40,0,100,A,A,A,A,0,0,0,,,,,
ToyohimeN_en99,파동 부채,sfan_map,0,3000,1,9,10,10,0,0,0,0,30,120,A,A,A,A,0,0,0,특수형,*sfan,,,
Udonge_en99,루나틱 건,shoot_Udonge,0,2400,1,1,30,30,0,1,0,99,0,100,A,A,A,A,0,0,0,,,,,
Udonge_en99,붉은 광기의 눈동자,hitomi,0,2800,2,2,30,50,0,0,0,50,0,100,A,A,B,A,0,0,0,,,,,
Udonge_en99,마인드 셰이커,shaker,0,2850,3,3,30,50,0,0,0,0,10,100,A,A,B,A,0,0,0,,,,,
Udonge_en99,루나틱 레드 아이즈,lunatic,0,3400,4,4,30,10,0,1,0,0,10,100,A,A,B,A,0,1,0,,,,bgm_weapon_Udonge_Lunatic,
UFOB_en99,비관성 호버,taiatari_UFO,1,2600,1,1,25,20,0,1,0,0,0,100,A,A,C,A,0,0,0,,,,,
UFOB2_en99,몸통박치기,taiatari_UFO,1,2600,1,1,25,20,0,1,0,0,0,100,A,A,C,A,0,0,0,,,,,
UFOG_en99,빔,laser_UFOG,0,2500,1,1,25,15,1,0,0,0,10,100,A,A,C,A,0,0,0,,,,,
UFOG_en99,반중력 토네이도,UFO_tornado,0,3200,2,2,5,25,0,0,0,0,10,100,A,D,D,A,0,0,0,,,,,
UFOG2_en99,조준탄,laser_UFOG,0,2500,1,1,25,15,1,0,0,0,10,100,A,A,C,A,0,0,0,,,,,
UFOG2_en99,몸통박치기,UFO_tornado,0,3200,2,2,5,25,0,0,0,0,10,100,A,-,-,A,0,0,0,,,,,
UFOR_en99,레이저총,laser_UFOR_A,0,2000,1,1,30,10,1,0,0,0,5,100,A,A,C,A,0,0,0,,,,,
UFOR_en99,접근 레이저,laser_UFOR_B,0,2400,2,2,50,0,1,1,0,0,5,100,A,A,C,A,0,0,0,,,,,
UFOR2_en99,조준탄,laser_UFOR_A,0,2000,1,1,30,10,1,0,0,0,5,100,A,A,C,A,0,0,0,,,,,
UFOR2_en99,몸통박치기,laser_UFOR_B,0,2400,2,2,50,0,1,1,0,0,5,100,A,A,C,A,0,0,0,,,,,
Usagi_en99,절구공이,combat_Usagi,1,2100,1,1,40,40,0,1,1,0,0,100,A,A,C,A,0,0,0,,,,,
Usagi_en99,떡,mochi,0,2300,2,2,25,20,0,1,0,20,0,100,A,A,C,A,0,0,0,,,,,
Usagi_en99,절구공이(강타),kine,1,2800,3,3,25,20,0,1,1,0,10,100,A,A,C,A,0,1,1,,,,,
UsagiD_en99,절구공이,combat_Usagi,1,2150,1,1,40,40,0,1,1,0,0,100,A,A,C,A,0,0,0,,,,,
UsagiD_en99,떡,mochi,0,2350,2,2,35,20,0,1,0,20,0,100,A,A,C,A,0,0,0,,,,,
UsagiD_en99,절구공이(강타),kine,1,2900,3,3,35,30,0,1,1,0,10,100,A,S,C,A,0,1,1,,,,,
UsagiN_en99,절구공이,combat_Usagi,1,2100,1,1,40,40,0,1,1,0,0,100,A,A,C,A,0,0,0,,,,,
UsagiN_en99,떡,mochi,0,2300,2,2,25,20,0,1,0,20,0,100,A,A,C,A,0,0,0,,,,,
Utsuho_en99,핵열 버스터,buster,0,2800,1,1,50,20,0,0,0,0,5,100,A,A,C,A,0,0,0,,,,,
Utsuho_en99,뉴클리어 퓨전,fusion,0,3500,2,2,20,20,0,0,0,0,50,100,A,A,C,A,0,0,0,,,,,
